REGIAO:;N
UF:;AM
ESTACAO:;MANAUS
CODIGO (WMO):;A101
LATITUDE:;-3,10333333
LONGITUDE:;-60,01638888
ALTITUDE:;61,25
DATA DE FUNDACAO:;09/05/00
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2026/05/29;0300 UTC;0;1006,3;1006,4;1006;0;27;23,6;27,3;27;23,6;23,4;82;79;82;350;2,2;,2;
2026/05/29;0400 UTC;0;1006;1006,3;1006;0;26,8;23,6;27,1;26,7;23,9;23,5;84;81;83;295;1,5;,4;
2026/05/29;0500 UTC;0;1005,1;1006;1005,1;0;26,3;23,5;26,8;26,3;23,8;23,5;85;83;84;34;1,5;,4;
2026/05/29;0600 UTC;0;1004,3;1005,1;1004,3;0;25,8;23,6;26,3;25,7;23,6;23,4;88;84;88;313;1,2;,4;
2026/05/29;0700 UTC;0;1003,8;1004,3;1003,8;0;25,4;23,5;25,9;25,3;23,6;23,5;90;87;89;14;1,3;,5;
2026/05/29;0800 UTC;0;1004,1;1004,1;1003,8;0;25,3;23,7;25,5;25,2;23,7;23,4;91;89;91;266;1,3;,3;
2026/05/29;0900 UTC;0;1004,6;1004,6;1004,1;0;25,7;23,9;25,7;25,2;24;23,5;91;90;90;277;1,9;,4;
2026/05/29;1000 UTC;0;1005,6;1005,6;1004,6;0;25,2;23,9;25,8;25,2;23,9;23,8;93;89;93;303;2,2;,5;
2026/05/29;1100 UTC;0;1006,2;1006,2;1005,6;86,2;25,7;24,1;25,7;25,1;24,2;23,9;93;91;91;307;2,5;,4;
2026/05/29;1200 UTC;0;1006,9;1006,9;1006,2;427,2;27,7;24,8;27,7;25,7;24,9;24;92;84;85;309;1,9;,5;
2026/05/29;1300 UTC;0;1006,8;1007;1006,8;1591,3;30,5;24,8;30,9;27,5;25,3;24,2;85;71;72;322;2,4;,8;
2026/05/29;1400 UTC;0;1007;1007;1006,8;2373,8;31,9;24,3;32,3;30,4;25,1;23,7;71;62;64;19;3,5;1,6;
2026/05/29;1500 UTC;0;1006,5;1007;1006,5;2178,1;32,2;24,9;33,1;31,3;25,5;23,2;70;60;66;229;4;1;
2026/05/29;1600 UTC;0;1005,5;1006,5;1005,5;2114,1;32,3;22,9;33,1;31,4;24,6;22,4;66;55;58;60;5,1;1,8;
2026/05/29;1700 UTC;0;1004,6;1005,5;1004,6;1354,4;32,8;21,8;33,2;32,2;23,2;21,6;58;51;53;71;5,5;2,7;
2026/05/29;1800 UTC;0;1003,7;1004,6;1003,7;640,8;33,2;20,8;33,7;32,6;22,2;20,7;54;48;48;91;5,8;2,4;
2026/05/29;1900 UTC;0;1002,8;1003,7;1002,8;293,9;32,7;22;33,8;32,7;22,1;20,4;53;47;53;113;6,5;2,3;
2026/05/29;2000 UTC;0;1002,5;1002,8;1002,5;239,3;32,1;22,3;33,1;31,9;23,4;21,9;61;52;56;162;6,5;1,8;
2026/05/29;2100 UTC;0;1003,1;1003,1;1002,4;111,9;31,6;22,7;32,2;31,6;22,8;21,8;60;55;59;100;3,7;1,3;
2026/05/29;2200 UTC;0;1003,6;1003,6;1003;33,1;31;22,9;31,7;31;22,9;22,4;62;58;62;72;3,3;,9;
2026/05/29;2300 UTC;0;1004,9;1004,9;1003,6;0;30,9;23,5;31,1;30,6;23,5;22,7;65;61;65;41;2,9;1,1;
2026/05/30;0000 UTC;0;1005,2;1005,2;1004,9;0;29,4;24,1;30,9;29,4;24,1;23,3;73;64;73;323;2,4;,3;
2026/05/30;0100 UTC;0;1005,8;1005,8;1005,2;0;28,2;23,9;29,4;28,2;24,3;23,9;79;73;77;317;2;,6;
2026/05/30;0200 UTC;0;1006,2;1006,2;1005,8;0;27,6;24,1;28,2;27,6;24,3;23,9;81;77;81;345;2,4;,4;
2026/05/30;0300 UTC;0;1006,7;1006,7;1006,2;0;27,8;24,2;27,9;27,5;24,2;23,8;82;79;80;40;2,4;1;
2026/05/30;0400 UTC;0;1006,4;1006,7;1006,4;0;27,2;23,9;27,9;27,1;24,2;23,8;83;79;82;1;3,7;,9;
2026/05/30;0500 UTC;0;1006;1006,4;1005,9;0;27;24;27,3;26,8;24,1;23,9;85;82;83;30;3,7;1,1;
2026/05/30;0600 UTC;0;1005,6;1005,9;1005,5;0;26,8;23,9;27,1;26,8;24;23,7;84;82;84;38;4,7;2;
2026/05/30;0700 UTC;0;1005,4;1005,7;1005,3;0;26,6;23,7;26,8;26,5;24;23,7;86;84;84;44;4,7;,8;
2026/05/30;0800 UTC;0;1005,6;1005,6;1005,4;0;26,7;23,7;26,7;26,6;23,8;23,6;84;83;84;49;3;1;
2026/05/30;0900 UTC;0;1006;1006;1005,6;0;26,6;23,7;26,8;26,5;23,8;23,7;85;83;84;71;2,2;,8;
2026/05/30;1000 UTC;0;1006,5;1006,5;1006;,3;26,2;23,7;26,7;26,2;24;23,6;88;84;86;55;1,5;,3;
2026/05/30;1100 UTC;0;1007;1007;1006,5;110,7;27;23,9;27;26,2;24;23,7;87;83;83;52;1,7;,9;
2026/05/30;1200 UTC;0;1007,9;1007,9;1007;572,1;28,6;23,8;28,8;27;24,4;23,7;84;74;75;37;2,4;1;
2026/05/30;1300 UTC;0;1008,5;1008,5;1007,9;828,7;29,7;24,3;29,7;28,3;24,3;23,5;78;72;73;39;4,2;1,8;
2026/05/30;1400 UTC;0;1008,3;1008,6;1008,3;1157,1;30,2;24,1;30,4;29,1;24,6;23,3;73;70;70;42;4,9;1,3;
2026/05/30;1500 UTC;0;1007,6;1008,3;1007,6;1332,3;30,9;24,2;31,9;30,2;25,1;23,6;71;64;68;28;4,1;1,4;
2026/05/30;1600 UTC;0;1006,8;1007,7;1006,8;1153,3;31,5;24,1;31,6;30,2;25,3;24;71;65;65;80;5,4;1,4;
2026/05/30;1700 UTC;0;1006;1006,8;1006;1235,8;31,4;25,1;31,8;30,8;25,1;24,1;69;65;69;72;4,9;1,5;
2026/05/30;1800 UTC;0;1004,8;1006;1004,8;811,8;31,1;24,1;32,2;30,9;25,9;24,1;73;65;67;95;5,3;2,2;
2026/05/30;1900 UTC;0;1003,7;1004,9;1003,7;479,4;30,7;25;32,1;30,4;25,2;23,7;72;62;72;230;5,3;,8;
2026/05/30;2000 UTC;0;1003,3;1003,9;1003,3;367,4;30,6;25,2;31,8;30,4;25,3;24,4;74;66;73;300;2,5;,4;
2026/05/30;2100 UTC;0;1004;1004;1003,2;263;29,8;24,8;30,7;29,8;25,4;24,1;75;68;75;264;3,1;,9;
2026/05/30;2200 UTC;0;1004,4;1004,5;1004;86,2;28,9;25;29,9;28,9;25,2;24,7;79;74;79;66;2,8;,4;
2026/05/30;2300 UTC;0;1006;1006;1004,4;0;29,2;25,3;29,5;28,7;25,3;23,5;80;70;79;288;2,3;,5;
2026/05/31;0000 UTC;0;1007,2;1007,2;1006;0;28,4;24,5;29,2;28,3;25,4;24,2;80;77;80;131;3;,7;
2026/05/31;0100 UTC;0;1007,3;1007,4;1007,1;0;27,7;23,4;28,6;27,5;24,7;23,4;82;77;77;179;4,5;1,4;
2026/05/31;0200 UTC;0;1007,1;1007,6;1006,9;0;27,8;23,2;27,9;27,7;23,5;22,7;78;74;76;128;3,5;,8;
2026/05/31;0300 UTC;0;1007,7;1007,9;1007,1;0;26,8;23,1;27,8;26,8;24,1;23,1;83;76;80;61;5,1;2,4;
2026/05/31;0400 UTC;0;1007,5;1007,9;1007,5;0;26,3;22,8;26,8;26,3;23,2;22,6;81;78;81;58;5,1;1,7;
2026/05/31;0500 UTC;0;1006,8;1007,5;1006,6;0;26;22,3;26,3;25,9;22,8;22,2;81;79;80;177;4,6;,8;
2026/05/31;0600 UTC;0;1006,2;1006,8;1006,2;0;26;22,6;26,2;25,9;22,7;22,2;82;79;82;298;1,8;,3;
2026/05/31;0700 UTC;0;1005,7;1006,2;1005,7;0;25,7;23;26;25,5;23,1;22,4;86;81;85;10;,9;,3;
2026/05/31;0800 UTC;0;1006;1006,1;1005,7;0;25,8;22,5;25,9;25,6;23;22,5;85;82;82;348;1,8;,5;
2026/05/31;0900 UTC;1,2;1006,5;1006,5;1005,9;0;25,7;23,3;26,2;25,7;23,3;22,5;87;81;87;153;2,8;,8;
2026/05/31;1000 UTC;4,4;1006,9;1006,9;1006,5;0;24,1;23,4;25,6;24,1;23,6;23;96;87;96;277;3,7;,5;
2026/05/31;1100 UTC;5,2;1008,2;1008,2;1006,9;16,4;24,2;23,6;24,6;24,1;23,7;23,3;96;95;96;45;3,8;1,1;
2026/05/31;1200 UTC;6,6;1009;1009;1008,2;118,3;24,4;23,8;24,5;24,2;23,9;23,5;97;96;96;236;3,2;,7;
2026/05/31;1300 UTC;1;1009,7;1009,7;1009;189,3;24,8;23,8;24,9;24,4;24;23,6;96;93;94;132;3,2;1,2;
2026/05/31;1400 UTC;2,8;1009,8;1009,9;1009,4;223;24,6;23,5;24,8;24,4;23,8;23;94;92;94;85;3,6;1,4;
2026/05/31;1500 UTC;,6;1010,3;1010,3;1009,7;292,6;24,8;23,8;24,9;24,6;23,8;23,5;94;93;94;67;3,6;2;
2026/05/31;1600 UTC;9,2;1010,2;1010,7;1010,2;141,2;22,8;22;24,9;22,6;23,9;21,7;96;92;96;74;12;2,2;
2026/05/31;1700 UTC;1,8;1009,7;1010,2;1009,7;316,3;23,5;22,5;23,5;22,8;22,5;22,1;96;93;94;72;6;2,1;
2026/05/31;1800 UTC;,6;1009,3;1009,7;1009,3;227,9;23,8;22,9;23,8;23,5;23;22,5;96;94;95;16;4,7;1;
2026/05/31;1900 UTC;,2;1007,5;1009,3;1007,5;210,7;23,7;23;24;23,7;23,3;22,9;96;95;96;343;2,3;,4;
2026/05/31;2000 UTC;,2;1006,2;1007,5;1006,2;179;23,7;22,9;23,9;23,7;23,1;22,7;96;94;95;261;1,8;,3;
2026/05/31;2100 UTC;0;1005,7;1006,2;1005,7;84,4;23,6;22,7;23,8;23,6;22,9;22,6;95;93;95;1;2,1;,4;
2026/05/31;2200 UTC;0;1005,7;1006,1;1005,7;18,2;23,4;22,6;23,7;23,4;22,7;22,2;95;92;95;28;2,4;,3;
2026/05/31;2300 UTC;0;1006,4;1006,5;1005,7;0;23,6;22,6;23,8;23,4;22,6;22,3;95;92;94;40;2,5;,3;
2026/06/01;0000 UTC;0;1007,1;1007,1;1006,4;0;23,9;23,1;24,2;23,5;23,1;22,4;95;92;95;21;2,6;,4;
2026/06/01;0100 UTC;0;1007,9;1007,9;1007,1;0;23,7;23;23,9;23,7;23,1;23;96;95;96;253;1,1;,4;
2026/06/01;0200 UTC;0;1008,4;1008,5;1007,8;0;23,9;23;24;23,6;23,1;22,8;96;94;95;199;2;,6;
2026/06/01;0300 UTC;0;1008,6;1008,6;1008,2;0;23,7;22,8;24;23,6;23;22,7;95;94;95;139;2,1;,6;
2026/06/01;0400 UTC;0;1008,5;1008,7;1008,5;0;23,4;22,7;23,7;23,3;22,8;22,5;96;95;96;115;1,4;,5;
2026/06/01;0500 UTC;0;1008,2;1008,7;1008,2;,2;23,9;23;24,1;23,4;23;22,7;96;94;95;35;1,9;,8;
2026/06/01;0600 UTC;0;1008;1008,3;1008;0;23,9;23,1;24;23,8;23,2;23;96;95;95;36;1,8;,2;
2026/06/01;0700 UTC;0;1007,4;1008;1007,3;0;23,7;23;24;23,7;23,2;22,9;96;95;96;8;,9;,2;
2026/06/01;0800 UTC;0;1007,5;1007,6;1007,4;0;23,3;22,7;23,7;23,3;23;22,7;97;96;97;306;1,7;,5;
2026/06/01;0900 UTC;0;1007,5;1007,5;1007,3;0;23;22,5;23,3;23;22,7;22,5;97;97;97;328;2,4;,3;
2026/06/01;1000 UTC;0;1007,8;1007,9;1007,5;,8;22,7;22,2;23;22,7;22,5;22,2;97;97;97;33;1,3;,2;
2026/06/01;1100 UTC;0;1008,6;1008,6;1007,8;106,5;23,5;22,8;23,5;22,6;22,8;22,1;97;96;96;31;1,1;,5;
2026/06/01;1200 UTC;0;1009,3;1009,3;1008,6;480,3;25;23;25;23,5;23;22,6;96;89;89;21;1,4;,3;
2026/06/01;1300 UTC;0;1009,8;1009,8;1009,3;1090,2;27,7;23,6;27,8;25;23,6;22,3;90;78;79;273;1,4;,4;
2026/06/01;1400 UTC;0;1009,9;1009,9;1009,7;1971,4;28,2;23,3;29,8;27;24,7;23;81;71;75;50;2,5;,6;
2026/06/01;1500 UTC;0;1009,5;1009,9;1009,5;2183,7;29,8;24,6;29,9;28,2;24,9;23,2;77;71;74;203;3,2;1,5;
2026/06/01;1600 UTC;0;1008,9;1009,5;1008,9;970,3;28,9;23,9;29,7;28,2;24,2;23,3;77;71;75;239;3,5;1,3;
2026/06/01;1700 UTC;0;1007,8;1008,9;1007,8;1123,2;29,1;23,7;30,4;28,9;24,8;23,2;75;68;73;224;3,4;1;
2026/06/01;1800 UTC;0;1006,6;1007,8;1006,6;569,9;30,3;24;30,9;28,9;24,9;23,6;75;67;69;287;3,2;,8;
2026/06/01;1900 UTC;0;1005,3;1006,6;1005,3;298,3;30,6;23,9;30,6;29,1;24;23,2;74;66;68;212;3,1;1,1;
2026/06/01;2000 UTC;0;1004,7;1005,3;1004,7;188,8;30,2;22,9;31,3;30;23,9;22,6;68;63;65;209;4,1;1,7;
2026/06/01;2100 UTC;0;1004,9;1004,9;1004,6;133,2;30;22,4;30,3;29,8;23;22,1;67;62;64;117;4,3;1,3;
2026/06/01;2200 UTC;0;1005,4;1005,4;1004,9;54,7;28,9;22,7;30;28,9;22,8;22,1;70;63;69;111;3,2;1,1;
2026/06/01;2300 UTC;0;1006,1;1006,2;1005,4;0;28,7;23,1;28,9;28,4;23,2;22,6;73;69;72;136;2,8;1,2;
2026/06/02;0000 UTC;0;1007,3;1007,3;1006,1;0;27,7;23,8;28,7;27,7;23,8;23;79;72;79;110;2,8;,5;
2026/06/02;0100 UTC;0;1007,7;1007,8;1007,3;0;27,4;24,1;28,1;27,3;24,5;23,8;83;78;82;122;3,1;1;
2026/06/02;0200 UTC;0;1008,3;1008,3;1007,7;0;27,3;23,4;27,4;27,2;24,1;23,4;82;79;79;114;2,9;1,2;
2026/06/02;0300 UTC;0;1008,4;1008,6;1008,3;0;26,8;23,6;27,3;26,8;23,6;23,3;83;79;83;84;2,6;,7;
2026/06/02;0400 UTC;0;1008,3;1008,5;1008,3;0;25,9;23,8;26,9;25,9;23,8;23,5;88;82;88;312;1,5;,2;
2026/06/02;0500 UTC;0;1007,8;1008,3;1007,8;0;25,6;23,6;25,9;25,4;23,8;23,6;90;88;89;58;,8;,2;
2026/06/02;0600 UTC;0;1007,4;1007,8;1007,4;0;25,5;23,9;25,7;25,5;23,9;23,5;91;88;91;61;1,1;,5;
2026/06/02;0700 UTC;0;1006,8;1007,4;1006,8;0;25,4;24;25,8;25,4;24,1;23,9;92;90;92;45;1,1;,2;
2026/06/02;0800 UTC;0;1006,8;1006,9;1006,6;0;25,4;24,2;25,5;25,3;24,2;24;93;91;93;28;1,1;,3;
2026/06/02;0900 UTC;0;1007,3;1007,3;1006,8;0;25,3;24,2;25,4;25,2;24,2;24,1;94;92;93;28;1,8;,8;
2026/06/02;1000 UTC;0;1007,7;1007,7;1007,3;0;25,3;24,2;25,5;25,3;24,2;24,2;94;93;94;36;1,8;,5;
2026/06/02;1100 UTC;0;1008,5;1008,5;1007,7;60,8;26;24,4;26;25,3;24,4;24,2;94;91;91;40;1,6;1,1;
2026/06/02;1200 UTC;0;1009,8;1009,8;1008,6;98,3;24,9;22,9;26,2;24,9;24,4;22,8;91;87;89;49;8,9;3,4;
2026/06/02;1300 UTC;6,4;1010;1010,2;1009,8;264;24;23;24,9;23,3;23,2;22,3;96;89;94;35;8,8;1,6;
2026/06/02;1400 UTC;0;1010,2;1010,4;1010;869,5;26,8;23,9;26,8;24;24,2;22,9;95;84;84;17;4,6;,5;
2026/06/02;1500 UTC;0;1009,4;1010,2;1009,4;2938,5;29,2;22,9;29,9;26,7;24,6;22,4;85;68;69;85;4,2;2;
2026/06/02;1600 UTC;0;1008,4;1009,4;1008,4;2955,9;30,6;23,6;31;29,1;24,2;22,6;71;62;67;52;5,2;2;
2026/06/02;1700 UTC;0;1006,9;1008,4;1006,9;1596,9;31,2;22,4;31,6;30,4;23,9;22,2;67;59;59;99;5,2;1,8;
2026/06/02;1800 UTC;0;1005,7;1006,9;1005,6;643,4;31,8;22,6;31,9;30,8;23,9;21,9;64;58;58;51;6,9;2,5;
2026/06/02;1900 UTC;0;1004,5;1005,7;1004,5;261,6;31,1;22,6;31,7;30,4;23,1;21,4;62;57;61;58;6,9;2,5;
2026/06/02;2000 UTC;0;1004,3;1004,5;1004;183,6;30,7;22,5;31,4;30,5;23,3;22,2;64;61;62;126;4,7;1,8;
2026/06/02;2100 UTC;0;1004,4;1004,4;1004,2;117,1;30,3;23;30,7;30,2;23,2;22,4;65;61;65;65;4,8;1,6;
2026/06/02;2200 UTC;0;1005,1;1005,1;1004,4;36,8;29,5;22,9;30,3;29,4;23,1;22,6;68;64;68;55;3,4;1,4;
2026/06/02;2300 UTC;0;1005,9;1005,9;1005,1;0;29;23,2;29,5;29;23,2;22,7;71;68;71;107;5,4;1,5;
2026/06/03;0000 UTC;0;1006,6;1006,6;1005,9;0;26,7;22,6;29;26,7;23,6;22,5;80;71;78;127;9,4;1,6;
2026/06/03;0100 UTC;0;1007,6;1007,6;1006,6;0;27;23,2;27;26,6;23,2;22,6;81;78;80;111;3,3;,9;
2026/06/03;0200 UTC;0;1008;1008;1007,6;0;26,8;23,4;27,1;26,5;23,6;23,1;84;79;81;108;2,8;,7;
2026/06/03;0300 UTC;0;1008;1008;1007,9;0;27;23,4;27,3;26,6;23,4;23,2;83;79;81;94;2,5;,7;
2026/06/03;0400 UTC;0;1007,5;1008;1007,5;0;26,7;23,8;27,1;26,7;23,8;23,4;84;80;84;91;2,8;1,1;
2026/06/03;0500 UTC;0;1007,2;1007,6;1007,2;0;26,2;24,2;26,7;26,1;24,2;23,8;89;84;89;102;2,8;,7;
2026/06/03;0600 UTC;0;1006,7;1007,2;1006,7;0;26,1;24,3;26,5;26,1;24,4;24,2;90;88;90;41;2,4;1,4;
2026/06/03;0700 UTC;0;1006,5;1006,7;1006,3;0;26,1;24,4;26,2;25,9;24,5;24,4;91;90;91;45;2,6;1,5;
2026/06/03;0800 UTC;0;1006,4;1006,5;1006,4;0;25,8;24;26,1;25,8;24,4;23,8;91;88;90;51;2,6;1,1;
2026/06/03;0900 UTC;0;1006,9;1006,9;1006,4;0;25,6;23,4;25,8;25,4;24;23,4;91;87;87;70;2;,8;
2026/06/03;1000 UTC;0;1007,4;1007,4;1006,9;,2;25,5;22,9;25,8;25,5;23,4;22,9;87;84;86;46;2,4;1;
2026/06/03;1100 UTC;0;1007,6;1007,6;1007,3;237,6;27,2;23,1;27,2;25,5;23,2;22,8;86;78;78;75;3,4;1,6;
2026/06/03;1200 UTC;0;1008,3;1008,3;1007,6;1002,7;28,2;23,1;28,3;27,2;23,5;23;79;73;74;77;4,7;2,6;
2026/06/03;1300 UTC;0;1008,4;1008,4;1008,2;1782;29,9;23,3;29,9;28,2;23,9;23;74;68;68;53;5,5;2,3;
2026/06/03;1400 UTC;0;1008,3;1008,4;1008,2;2417,8;30,8;23;31,1;29,9;23,8;22,3;68;61;63;70;5,4;2,6;
2026/06/03;1500 UTC;0;1008;1008,3;1008;2816;31,5;22,3;32;30,6;23,7;22,3;64;58;58;100;5,9;2,7;
2026/06/03;1600 UTC;0;1007,4;1008;1007,4;2976,3;31,6;22,2;32,1;31;23,1;21,9;62;57;58;86;7;3,5;
2026/06/03;1700 UTC;0;1006,3;1007,4;1006,3;1421,5;32,1;23,1;32,6;31,5;23,1;21,9;60;55;59;94;7;3;
2026/06/03;1800 UTC;0;1005,3;1006,3;1005,3;619,1;31,7;22,9;32,6;31;24,1;22;62;55;60;116;6,5;2,8;
2026/06/03;1900 UTC;0;1004,4;1005,3;1004,4;317,1;32,2;23,3;32,4;31,4;23,7;22,4;62;57;59;115;6,2;1,6;
2026/06/03;2000 UTC;0;1003,5;1004,4;1003,5;190,5;31,3;23,4;32,2;31,2;23,9;22,6;63;59;63;101;5,3;1,8;
2026/06/03;2100 UTC;0;1003,7;1003,8;1003,5;124,4;30,5;23,5;31,3;30,5;23,8;23,2;67;62;66;156;5;1;
2026/06/03;2200 UTC;0;1003,9;1004;1003,7;41,8;30,1;23,7;30,5;30,1;23,8;23,3;69;66;69;103;3,7;1,7;
2026/06/03;2300 UTC;0;1005;1005;1003,9;0;29,4;24,5;30,1;29,4;24,5;23,6;75;69;75;186;3,7;1,1;
2026/06/04;0000 UTC;0;1006,2;1006,2;1005;0;28,7;24,8;29,3;28,7;25;24,5;80;75;79;200;3,5;1,2;
2026/06/04;0100 UTC;0;1007,4;1007,4;1006,2;0;28,2;23;28,8;28,1;24,8;23;81;73;73;123;4;1,2;
2026/06/04;0200 UTC;0;1008;1008;1007,4;0;27,6;23,3;28,2;27,6;23,6;22,9;78;73;78;120;5,1;1,4;
2026/06/04;0300 UTC;0;1008,3;1008,5;1008;0;27;23,7;27,6;27;23,7;23,3;82;78;82;127;4,7;1,6;
2026/06/04;0400 UTC;0;1008;1008,6;1008;0;25,4;23,7;27;25,4;23,9;23,3;90;82;90;42;8,9;1,4;
2026/06/04;0500 UTC;,2;1007,3;1008;1007,3;0;25,2;23,8;25,5;25,1;23,9;23,6;93;90;92;67;3,2;1,1;
2026/06/04;0600 UTC;0;1006,6;1007,3;1006,6;0;25;23,4;25,3;25;23,9;23,3;92;90;91;69;3,5;1;
2026/06/04;0700 UTC;0;1006,4;1006,6;1006,3;0;25;23,5;25,2;25;23,6;23,4;92;90;92;59;2,3;1,1;
2026/06/04;0800 UTC;0;1006,7;1006,7;1006,3;0;25,3;23,8;25,3;24,9;23,8;23,5;92;91;92;42;1,9;1,1;
2026/06/04;0900 UTC;0;1007;1007;1006,7;0;25,6;24;25,6;25,2;24,1;23,8;92;91;91;71;1,9;,6;
2026/06/04;1000 UTC;0;1007,4;1007,4;1006,9;,4;25,8;24,1;25,9;25,5;24,2;24;91;90;90;131;2,7;1,1;
2026/06/04;1100 UTC;0;1008,1;1008,1;1007,4;149,9;26,4;24,4;26,5;25,8;24,4;24;90;88;89;124;3,1;1,3;
2026/06/04;1200 UTC;0;1008,8;1008,8;1008,1;600,4;27,6;24,6;27,6;26,2;24,6;23,9;89;83;84;127;3,5;1,3;
2026/06/04;1300 UTC;0;1008,8;1008,9;1008,7;1655,5;29,5;23,7;29,6;27,2;24,8;23,4;84;71;71;68;5,8;2,1;
2026/06/04;1400 UTC;0;1009;1009,1;1008,7;1670,2;29,2;23,8;30,4;28,8;24,7;23,5;75;69;73;93;5,8;2,1;
2026/06/04;1500 UTC;0;1008,5;1009;1008,5;1371,2;29,6;23,8;30;29,1;24,2;23,6;74;70;71;108;5,3;2,1;
2026/06/04;1600 UTC;0;1007,5;1008,5;1007,5;1868,6;30,9;23,5;31,2;29,5;24,4;23,5;73;64;65;87;5,5;2,4;
2026/06/04;1700 UTC;0;1006,4;1007,5;1006,4;1280,5;30,3;24;31,6;30,1;24,2;23,3;70;63;69;95;6,3;1,9;
2026/06/04;1800 UTC;0;1005,6;1006,5;1005,6;655,8;29,1;22,5;30,6;29,1;24,5;22,5;75;67;68;50;6,1;2,1;
2026/06/04;1900 UTC;0;1004,8;1005,6;1004,6;611,7;30,4;23;30,6;29;24,1;22,5;71;65;65;71;5,5;2;
2026/06/04;2000 UTC;0;1004,2;1004,8;1004,2;465,2;30,7;23;31,1;30,3;23,8;22,6;67;61;63;76;5,8;2,6;
2026/06/04;2100 UTC;0;1004,4;1004,4;1004,2;251,3;30;23,3;30,8;30;23,4;22,5;68;62;67;43;4,7;1,8;
2026/06/04;2200 UTC;0;1004,4;1004,5;1004,1;60,3;29,2;23,7;30;29,1;24,1;23,3;74;67;73;61;3,5;,9;
2026/06/04;2300 UTC;0;1005,8;1005,8;1004,4;0;27,5;24,4;29,2;27,5;24,6;23,7;83;73;83;54;2,4;,8;
2026/06/05;0000 UTC;0;1006,5;1006,5;1005,8;0;27,3;23,8;27,5;27;24,4;23,8;85;81;81;52;1,9;,8;
2026/06/05;0100 UTC;0;1007,4;1007,4;1006,4;0;26,8;23,9;27,4;26,8;24;23,7;84;80;84;22;1,8;,4;
2026/06/05;0200 UTC;0;1008,2;1008,2;1007,4;0;26,4;24,1;26,8;26,4;24,3;23,9;87;84;87;355;1,1;,2;
2026/06/05;0300 UTC;0;1008,1;1008,2;1007,7;0;26,4;24,4;26,5;26,2;24,4;24,1;89;86;89;106;1,1;,4;
2026/06/05;0400 UTC;0;1008;1008,2;1007,9;0;25,6;23;26,7;25,6;24,4;22,9;89;84;85;185;4,6;1,2;
2026/06/05;0500 UTC;0;1007,3;1008;1007,3;0;25,2;23,2;25,6;25;23,3;23;90;85;88;248;2,8;,4;
2026/06/05;0600 UTC;0;1007;1007,3;1007;0;25,4;23,2;25,4;25,1;23,3;23,2;90;88;88;209;1,5;,6;
2026/06/05;0700 UTC;0;1006,7;1007;1006,7;0;25;23,1;25,5;25;23,3;23,1;89;87;89;200;2,6;1,1;
2026/06/05;0800 UTC;0;1006,7;1006,8;1006,5;0;24,9;23,3;25,1;24,9;23,3;23,1;91;89;91;341;2,3;,2;
2026/06/05;0900 UTC;0;1006,8;1006,9;1006,7;0;25,4;23,1;25,4;24,7;23,3;23;92;87;87;114;1,6;,6;
2026/06/05;1000 UTC;0;1007,3;1007,3;1006,8;1,1;25,1;23,4;25,4;25,1;23,4;22,9;90;86;90;180;2,4;,7;
2026/06/05;1100 UTC;0;1007,9;1007,9;1007,3;83,9;25,5;23,7;25,5;25,1;23,8;23,4;91;89;90;191;3,7;1,6;
2026/06/05;1200 UTC;0;1008,7;1008,7;1007,9;305,6;26,3;23,6;26,4;25,5;24;23,6;90;85;85;204;3,7;,8;
2026/06/05;1300 UTC;0;1009;1009,1;1008,7;1260,1;28,4;24;29,1;26,2;25,3;23,6;87;75;77;218;2,6;1,2;
2026/06/05;1400 UTC;0;1009,1;1009,1;1008,9;1525,5;28,8;23,9;30,3;28,2;25,2;23,8;80;72;75;217;3,1;1,4;
2026/06/05;1500 UTC;0;1008,1;1009,1;1008,1;1963,3;30,8;24,2;31,5;28,7;25,3;23,8;78;67;68;196;3,1;1,1;
2026/06/05;1600 UTC;0;1006,8;1008,1;1006,7;1916,2;31;24,7;31,5;29,8;25,1;23,9;73;67;69;241;4,3;1,2;
2026/06/05;1700 UTC;0;1006;1006,8;1006;785,6;31;24,2;31,1;29,6;25,2;23,9;74;67;67;232;4,6;,7;
2026/06/05;1800 UTC;0;1004,9;1006;1004,9;655,8;30,7;23,5;31,7;30,5;25;22,7;69;60;65;40;3,4;1,4;
